        nu_e/omega_T             omega_r             omega_i            omega1_r            omega1_i            omega2_r            omega2_i            omega3_r            omega3_i
   1.4139307762178515        1.1209742590879368       -3.6400013587096360E-002   8.6490769003456050E-002   2.2111031549769303E-002 -0.40549718525374218       -1.8554640633031760E-002
   4.2417924629697703        1.1487411928882691       -6.0592208190327561E-002   6.8748554065450690E-002   3.5261308383340399E-002 -0.42755001578245316       -1.5187562674814577E-002
   7.0696541497216900        1.1675799510077984       -7.6229266595300132E-002   5.6699910277413335E-002   4.2991612990093013E-002 -0.44243110725758927       -1.3343256527770121E-002
   9.8975158364736089        1.1827043505960941       -8.8398120284245915E-002   4.6994475717495474E-002   4.8550729842933682E-002 -0.45434386553868156       -1.2090320154441517E-002
   12.725377523225529        1.1956394686232914       -9.8563592673225273E-002   3.8652799396860345E-002   5.2874005360098432E-002 -0.46451347652989916       -1.1166434640025832E-002
   15.553239209977448        1.2070862475305029      -0.10739020422861341        3.1226316004315809E-002   5.6386248439644529E-002 -0.47350148783580798       -1.0454946091195674E-002
   18.381100896729368        1.2174364583268547      -0.11524505063197420        2.4465996501829981E-002   5.9322417998831645E-002 -0.48162101585959921       -9.8926251800607792E-003
   21.208962583481284        1.2269355434029421      -0.12235566466070115        1.8217337493563426E-002   6.1828153409373407E-002 -0.48906781780127145       -9.4409953366531105E-003
   24.036824270233204        1.2357493645191457      -0.12887428697381817        1.2377194447736804E-002   6.4000691569864029E-002 -0.49597393420147334       -9.0747692761911445E-003
   26.864685956985124        1.2439962441335826      -0.13490852189572641        6.8729940090399913E-003   6.5908413285103815E-002 -0.50243340263144876       -8.7763842259154113E-003
   29.692547643737043        1.2517641042773509      -0.14053763545466541        1.6515844843757177E-003   6.7601274946595805E-002 -0.50851599371001122       -8.5331229617177408E-003
   32.520409330488960        1.2591203918402014      -0.14582193862474901       -3.3272291085581149E-003   6.9116851166485319E-002 -0.51427515587866379       -8.3354711896238259E-003
   35.348271017240883        1.2661181880233552      -0.15080853064440206       -8.0946603142448906E-003   7.0484062436249773E-002 -0.51975290003654384       -8.1761210750563636E-003
   38.176132703992799        1.2728001557307242      -0.15553498969856791       -1.2675499640942060E-002   7.1725591275475259E-002 -0.52498295206873546       -8.0493365594131068E-003
   41.003994390744722        1.2792011927538567      -0.16003184053971442       -1.7089822199460179E-002   7.2859511264003321E-002 -0.52999286955241776       -7.9505327240315341E-003
   43.831856077496639        1.2853502745852583      -0.16432425970544545       -2.1354162148837945E-002   7.3900420855753698E-002 -0.53480551048569602       -7.8759876442859190E-003
   46.659717764248562        1.2912717703767074      -0.16843328722246984       -2.5482341134712198E-002   7.4860253270363733E-002 -0.53944008111748620       -7.8226394065346663E-003
   49.487579451000478        1.2969864052652982      -0.17237670846097666       -2.9486065609527847E-002   7.5748867575897980E-002 -0.54391290150669924       -7.7879396492055971E-003
   52.315441137752394        1.3025119787366224      -0.17616970937340287       -3.3375365947970831E-002   7.6574487953409848E-002 -0.54823797650969541       -7.7697456684959814E-003
   55.143302824504318        1.3078639106223882      -0.17982537226930448       -3.7158924945782691E-002   7.7344035231595970E-002 -0.55242742940699396       -7.7662394739344172E-003
   57.971164511256234        1.3130556627424239      -0.18335505699544963       -4.0844327510568761E-002   7.8063380508566038E-002 -0.55649183650454348       -7.7758660778628622E-003
   60.799026198008157        1.3180990691515668      -0.18676869821825626       -4.4438253249840173E-002   7.8737541498672792E-002 -0.56044048900961541       -7.7972857703192400E-003
   63.626887884760073        1.3230045980976981      -0.19007504025482255       -4.7946627039965717E-002   7.9370836174603637E-002 -0.56428160060592247       -7.8293367334995381E-003
   66.454749571511996        1.3277815621942699      -0.19328182471905811       -5.1374738231340006E-002   7.9967004168050790E-002 -0.56802247387883242       -7.8710054153375217E-003
   69.282611258263913        1.3324382887939892      -0.19639594203495089       -5.4727336130140858E-002   8.0529303555293183E-002 -0.57166963513632441       -7.9214028047306182E-003
   72.110472945015829        1.3369822594028924      -0.19942355494075595       -5.8008707311334229E-002   8.1060588659312829E-002 -0.57522894466049890       -7.9797452508272599E-003
   74.938334631767745        1.3414202247434144      -0.20237020003868117       -6.1222738853539474E-002   8.1563373075726642E-002 -0.57870568764605379       -8.0453388202974246E-003
   77.766196318519675        1.3457583004699132      -0.20524087195985302       -6.4372970544857369E-002   8.2039881098846634E-002 -0.58210464980309540       -8.1175664375167170E-003
   80.594058005271592        1.3500020473686745      -0.20804009363382672       -6.7462638358507465E-002   8.2492089968846355E-002 -0.58543018066875152       -8.1958772343594076E-003
   83.421919692023508        1.3541565390085630      -0.21077197535541131       -7.0494710950331579E-002   8.2921764801581421E-002 -0.58868624698285499       -8.2797776696515654E-003
   86.249781378775424        1.3582264191607867      -0.21344026474742506       -7.3471920527240372E-002   8.3330487644159970E-002 -0.59187647796767695       -8.3688240773109566E-003
   89.077643065527340        1.3622159508165004      -0.21604838926990991       -7.6396789135580845E-002   8.3719681783516603E-002 -0.59500420396228526       -8.4626163765044501E-003
   91.905504752279271        1.3661290582568191      -0.21859949258493738       -7.9271651192632769E-002   8.4090632194847442E-002 -0.59807248956472736       -8.5607927334773078E-003
   94.733366439031187        1.3699693633413437      -0.22109646582356920       -8.2098672912989501E-002   8.4444502832356202E-002 -0.60108416220608762       -8.6630250078284978E-003
   97.561228125783103        1.3737402169568458      -0.22354197459780401       -8.4879869150146878E-002   8.4782351322274893E-002 -0.60404183690226265       -8.7690148493042887E-003
