         2.04000          0.98837          0.03326
         2.05000          0.98870          0.03376
         2.06000          0.98904          0.03364
         2.07000          0.98936          0.03292
         2.08000          0.98967          0.03160
         2.09000          0.98997          0.02970
         2.10000          0.99024          0.02726
         2.11000          0.99048          0.02429
         2.12000          0.99069          0.02086
         2.13000          0.99085          0.01700
         2.14000          0.99098          0.01277
         2.15000          0.99106          0.00823
         2.16000          0.99110          0.00345
         2.17000          0.99108          0.00151
         2.18000          0.99102          0.00658
         2.19000          0.99090          0.01169
         2.20000          0.99073          0.01678
         2.21000          0.99052          0.02176
         2.22000          0.99025          0.02657
         2.23000          0.98995          0.03115
         2.24000          0.98960          0.03543
         2.25000          0.98921          0.03936
         2.26000          0.98878          0.04288
         2.27000          0.98833          0.04594
         2.28000          0.98785          0.04851
         2.29000          0.98735          0.05054
         2.30000          0.98684          0.05202
         2.31000          0.98631          0.05291
         2.32000          0.98579          0.05321
         2.33000          0.98527          0.05292
         2.34000          0.98475          0.05203
         2.35000          0.98426          0.05056
         2.36000          0.98378          0.04853
         2.37000          0.98333          0.04597
         2.38000          0.98290          0.04291
         2.39000          0.98252          0.03940
         2.40000          0.98217          0.03548
         2.41000          0.98186          0.03122
         2.42000          0.98160          0.02667
         2.43000          0.98139          0.02191
         2.44000          0.98122          0.01699
         2.45000          0.98110          0.01198
         2.46000          0.98103          0.00698
         2.47000          0.98101          0.00203
         2.48000          0.98104          0.00277
         2.49000          0.98111          0.00737
         2.50000          0.98123          0.01169
         2.51000          0.98138          0.01567
         2.52000          0.98157          0.01925
         2.53000          0.98179          0.02238
         2.54000          0.98203          0.02502
         2.55000          0.98230          0.02711
         2.56000          0.98258          0.02864
         2.57000          0.98287          0.02958
         2.58000          0.98317          0.02992
         2.59000          0.98346          0.02964
         2.60000          0.98374          0.02875
         2.61000          0.98401          0.02727
         2.62000          0.98426          0.02522
         2.63000          0.98448          0.02261
         2.64000          0.98467          0.01950
         2.65000          0.98483          0.01591
         2.66000          0.98495          0.01190
         2.67000          0.98502          0.00754
         2.68000          0.98505          0.00286
         2.69000          0.98503          0.00205
         2.70000          0.98496          0.00714
         2.71000          0.98484          0.01233
         2.72000          0.98466          0.01755
         2.73000          0.98444          0.02273
         2.74000          0.98417          0.02780
         2.75000          0.98384          0.03270
         2.76000          0.98348          0.03734
         2.77000          0.98307          0.04168
         2.78000          0.98262          0.04565
         2.79000          0.98213          0.04919
         2.80000          0.98162          0.05227
         2.81000          0.98108          0.05483
         2.82000          0.98053          0.05684
         2.83000          0.97995          0.05827
         2.84000          0.97938          0.05911
         2.85000          0.97879          0.05934
         2.86000          0.97822          0.05896
         2.87000          0.97765          0.05798
         2.88000          0.97710          0.05641
         2.89000          0.97657          0.05427
         2.90000          0.97606          0.05160
         2.91000          0.97559          0.04843
         2.92000          0.97515          0.04481
         2.93000          0.97476          0.04078
         2.94000          0.97440          0.03642
         2.95000          0.97409          0.03179
         2.96000          0.97383          0.02694
         2.97000          0.97362          0.02196
         2.98000          0.97345          0.01691
         2.99000          0.97334          0.01187
         3.00000          0.97327          0.00692
         3.01000          0.97325          0.00212
         3.02000          0.97327          0.00245
         3.03000          0.97334          0.00673
         3.04000          0.97344          0.01065
         3.05000          0.97358          0.01415
         3.06000          0.97375          0.01718
         3.07000          0.97394          0.01970
         3.08000          0.97415          0.02167
         3.09000          0.97437          0.02305
         3.10000          0.97460          0.02383
         3.11000          0.97484          0.02400
         3.12000          0.97507          0.02355
         3.13000          0.97529          0.02248
         3.14000          0.97549          0.02081
         3.15000          0.97567          0.01856
         3.16000          0.97583          0.01575
         3.17000          0.97595          0.01244
         3.18000          0.97603          0.00865
         3.19000          0.97607          0.00445
         3.20000          0.97607          0.00011
         3.21000          0.97602          0.00497
         3.22000          0.97593          0.01006
         3.23000          0.97578          0.01532
         3.24000          0.97558          0.02067
         3.25000          0.97532          0.02604
         3.26000          0.97502          0.03136
         3.27000          0.97466          0.03656
         3.28000          0.97425          0.04156
         3.29000          0.97380          0.04630
         3.30000          0.97331          0.05072
         3.31000          0.97278          0.05475
         3.32000          0.97221          0.05833
         3.33000          0.97161          0.06143
         3.34000          0.97099          0.06400
         3.35000          0.97035          0.06601
         3.36000          0.96969          0.06742
         3.37000          0.96903          0.06822
         3.38000          0.96837          0.06840
         3.39000          0.96771          0.06796
         3.40000          0.96706          0.06690
         3.41000          0.96643          0.06525
         3.42000          0.96582          0.06302
         3.43000          0.96524          0.06026
         3.44000          0.96469          0.05700
         3.45000          0.96418          0.05328
         3.46000          0.96370          0.04917
         3.47000          0.96327          0.04473
         3.48000          0.96289          0.04002
         3.49000          0.96255          0.03511
         3.50000          0.96226          0.03007
         3.51000          0.96202          0.02499
         3.52000          0.96183          0.01993
         3.53000          0.96168          0.01497
         3.54000          0.96159          0.01018
         3.55000          0.96153          0.00564
         3.56000          0.96152          0.00142
         3.57000          0.96154          0.00243
         3.58000          0.96160          0.00584
         3.59000          0.96168          0.00877
         3.60000          0.96179          0.01116
         3.61000          0.96191          0.01298
         3.62000          0.96205          0.01420
         3.63000          0.96219          0.01480
         3.64000          0.96234          0.01477
         3.65000          0.96247          0.01411
         3.66000          0.96259          0.01282
         3.67000          0.96270          0.01092
         3.68000          0.96278          0.00843
         3.69000          0.96283          0.00538
         3.70000          0.96285          0.00182
         3.71000          0.96283          0.00221
         3.72000          0.96276          0.00667
         3.73000          0.96265          0.01148
         3.74000          0.96249          0.01658
         3.75000          0.96228          0.02192
         3.76000          0.96202          0.02741
         3.77000          0.96170          0.03298
         3.78000          0.96133          0.03856
         3.79000          0.96091          0.04408
         3.80000          0.96043          0.04945
         3.81000          0.95991          0.05462
         3.82000          0.95934          0.05951
         3.83000          0.95872          0.06405
         3.84000          0.95807          0.06819
         3.85000          0.95738          0.07187
         3.86000          0.95666          0.07505
         3.87000          0.95592          0.07767
         3.88000          0.95516          0.07971
         3.89000          0.95438          0.08114
         3.90000          0.95360          0.08194
         3.91000          0.95282          0.08210
         3.92000          0.95204          0.08163
         3.93000          0.95127          0.08054
         3.94000          0.95052          0.07883
         3.95000          0.94979          0.07655
         3.96000          0.94909          0.07371
         3.97000          0.94843          0.07038
         3.98000          0.94779          0.06660
         3.99000          0.94720          0.06242
         4.00000          0.94665          0.05791
         4.01000          0.94615          0.05314
         4.02000          0.94570          0.04817
         4.03000          0.94529          0.04310
         4.04000          0.94493          0.03799
         4.05000          0.94462          0.03291
         4.06000          0.94435          0.02796
         4.07000          0.94414          0.02320
         4.08000          0.94396          0.01870
         4.09000          0.94382          0.01454
         4.10000          0.94372          0.01078
         4.11000          0.94365          0.00748
         4.12000          0.94360          0.00470
         4.13000          0.94358          0.00246
         4.14000          0.94357          0.00082
         4.15000          0.94358          0.00020
         4.16000          0.94358          0.00058
         4.17000          0.94358          0.00031
         4.18000          0.94358          0.00062
         4.19000          0.94356          0.00218
         4.20000          0.94352          0.00438
         4.21000          0.94345          0.00718
         4.22000          0.94335          0.01054
         4.23000          0.94321          0.01443
         4.24000          0.94304          0.01880
         4.25000          0.94281          0.02359
         4.26000          0.94254          0.02874
         4.27000          0.94222          0.03418
         4.28000          0.94184          0.03984
         4.29000          0.94141          0.04566
         4.30000          0.94093          0.05155
         4.31000          0.94039          0.05744
         4.32000          0.93979          0.06325
         4.33000          0.93915          0.06890
         4.34000          0.93845          0.07433
         4.35000          0.93770          0.07946
         4.36000          0.93691          0.08423
         4.37000          0.93608          0.08857
         4.38000          0.93522          0.09243
         4.39000          0.93432          0.09575
         4.40000          0.93340          0.09851
         4.41000          0.93246          0.10066
         4.42000          0.93151          0.10218
         4.43000          0.93055          0.10305
         4.44000          0.92959          0.10326
         4.45000          0.92863          0.10282
         4.46000          0.92769          0.10174
         4.47000          0.92676          0.10003
         4.48000          0.92585          0.09773
         4.49000          0.92498          0.09487
         4.50000          0.92413          0.09150
         4.51000          0.92332          0.08767
         4.52000          0.92255          0.08345
         4.53000          0.92182          0.07890
         4.54000          0.92114          0.07409
         4.55000          0.92050          0.06910
         4.56000          0.91991          0.06401
         4.57000          0.91937          0.05889
         4.58000          0.91888          0.05382
         4.59000          0.91843          0.04890
         4.60000          0.91802          0.04418
         4.61000          0.91766          0.03976
         4.62000          0.91733          0.03570
         4.63000          0.91703          0.03206
         4.64000          0.91677          0.02891
         4.65000          0.91653          0.02631
         4.66000          0.91631          0.02428
         4.67000          0.91610          0.02288
         4.68000          0.91589          0.02213
         4.69000          0.91569          0.02205
         4.70000          0.91548          0.02265
         4.71000          0.91526          0.02392
         4.72000          0.91503          0.02587
         4.73000          0.91477          0.02847
         4.74000          0.91448          0.03169
         4.75000          0.91415          0.03549
         4.76000          0.91379          0.03984
         4.77000          0.91338          0.04468
         4.78000          0.91292          0.04995
         4.79000          0.91242          0.05559
         4.80000          0.91186          0.06152
         4.81000          0.91124          0.06768
         4.82000          0.91056          0.07398
         4.83000          0.90983          0.08036
         4.84000          0.90904          0.08672
         4.85000          0.90820          0.09299
         4.86000          0.90730          0.09909
         4.87000          0.90635          0.10495
         4.88000          0.90534          0.11048
         4.89000          0.90430          0.11563
         4.90000          0.90321          0.12034
         4.91000          0.90208          0.12453
         4.92000          0.90093          0.12816
         4.93000          0.89975          0.13120
         4.94000          0.89854          0.13360
         4.95000          0.89733          0.13533
         4.96000          0.89610          0.13639
         4.97000          0.89488          0.13677
         4.98000          0.89366          0.13646
         4.99000          0.89245          0.13549
         5.00000          0.89125          0.13386
         5.01000          0.89008          0.13163
         5.02000          0.88893          0.12882
         5.03000          0.88782          0.12548
         5.04000          0.88674          0.12168
         5.05000          0.88570          0.11747
         5.06000          0.88470          0.11293
         5.07000          0.88374          0.10813
         5.08000          0.88283          0.10315
         5.09000          0.88196          0.09808
         5.10000          0.88114          0.09299
         5.11000          0.88037          0.08798
         5.12000          0.87963          0.08313
         5.13000          0.87894          0.07852
         5.14000          0.87829          0.07422
         5.15000          0.87767          0.07032
         5.16000          0.87709          0.06688
         5.17000          0.87653          0.06396
         5.18000          0.87599          0.06162
         5.19000          0.87546          0.05991
         5.20000          0.87495          0.05886
         5.21000          0.87443          0.05851
         5.22000          0.87392          0.05886
         5.23000          0.87339          0.05994
         5.24000          0.87286          0.06174
         5.25000          0.87229          0.06425
         5.26000          0.87171          0.06745
         5.27000          0.87108          0.07130
         5.28000          0.87042          0.07578
         5.29000          0.86972          0.08082
         5.30000          0.86897          0.08638
         5.31000          0.86817          0.09240
         5.32000          0.86731          0.09880
         5.33000          0.86639          0.10551
         5.34000          0.86542          0.11245
         5.35000          0.86439          0.11955
         5.36000          0.86329          0.12671
         5.37000          0.86213          0.13385
         5.38000          0.86092          0.14090
         5.39000          0.85965          0.14776
         5.40000          0.85832          0.15436
         5.41000          0.85694          0.16061
         5.42000          0.85552          0.16646
         5.43000          0.85405          0.17182
         5.44000          0.85254          0.17664
         5.45000          0.85100          0.18086
         5.46000          0.84943          0.18445
         5.47000          0.84783          0.18736
         5.48000          0.84623          0.18957
         5.49000          0.84461          0.19106
         5.50000          0.84299          0.19182
         5.51000          0.84137          0.19186
         5.52000          0.83976          0.19119
         5.53000          0.83817          0.18984
         5.54000          0.83660          0.18784
         5.55000          0.83505          0.18523
         5.56000          0.83353          0.18208
         5.57000          0.83204          0.17843
         5.58000          0.83059          0.17436
         5.59000          0.82918          0.16994
         5.60000          0.82781          0.16527
         5.61000          0.82648          0.16041
         5.62000          0.82519          0.15546
         5.63000          0.82395          0.15052
         5.64000          0.82275          0.14567
         5.65000          0.82159          0.14100
         5.66000          0.82047          0.13661
         5.67000          0.81938          0.13257
         5.68000          0.81832          0.12897
         5.69000          0.81729          0.12589
         5.70000          0.81628          0.12338
         5.71000          0.81529          0.12150
         5.72000          0.81431          0.12032
         5.73000          0.81334          0.11987
         5.74000          0.81236          0.12017
         5.75000          0.81137          0.12126
         5.76000          0.81037          0.12314
         5.77000          0.80935          0.12581
         5.78000          0.80831          0.12925
         5.79000          0.80723          0.13345
         5.80000          0.80611          0.13837
         5.81000          0.80495          0.14397
         5.82000          0.80374          0.15020
         5.83000          0.80248          0.15699
         5.84000          0.80116          0.16429
         5.85000          0.79979          0.17201
         5.86000          0.79835          0.18007
         5.87000          0.79684          0.18839
         5.88000          0.79527          0.19689
         5.89000          0.79364          0.20546
         5.90000          0.79194          0.21403
         5.91000          0.79018          0.22249
         5.92000          0.78835          0.23076
         5.93000          0.78647          0.23875
         5.94000          0.78453          0.24637
         5.95000          0.78255          0.25354
         5.96000          0.78051          0.26020
         5.97000          0.77843          0.26627
         5.98000          0.77632          0.27170
         5.99000          0.77417          0.27643
         6.00000          0.77200          0.28043
         6.01000          0.76981          0.28367
         6.02000          0.76761          0.28613
         6.03000          0.76540          0.28779
         6.04000          0.76319          0.28867
         6.05000          0.76098          0.28877
         6.06000          0.75879          0.28813
         6.07000          0.75662          0.28679
         6.08000          0.75446          0.28478
         6.09000          0.75233          0.28217
         6.10000          0.75023          0.27903
         6.11000          0.74817          0.27544
         6.12000          0.74613          0.27148
         6.13000          0.74414          0.26723
         6.14000          0.74219          0.26280
         6.15000          0.74027          0.25829
         6.16000          0.73839          0.25379
         6.17000          0.73655          0.24942
         6.18000          0.73474          0.24527
         6.19000          0.73297          0.24143
         6.20000          0.73122          0.23802
         6.21000          0.72950          0.23512
         6.22000          0.72781          0.23281
         6.23000          0.72612          0.23117
         6.24000          0.72445          0.23027
         6.25000          0.72278          0.23016
         6.26000          0.72111          0.23090
         6.27000          0.71944          0.23253
         6.28000          0.71775          0.23506
         6.29000          0.71603          0.23851
         6.30000          0.71430          0.24287
         6.31000          0.71252          0.24815
         6.32000          0.71071          0.25431
         6.33000          0.70885          0.26132
         6.34000          0.70695          0.26914
         6.35000          0.70498          0.27769
         6.36000          0.70296          0.28693
         6.37000          0.70087          0.29678
         6.38000          0.69872          0.30714
         6.39000          0.69650          0.31794
         6.40000          0.69421          0.32907
         6.41000          0.69184          0.34043
         6.42000          0.68941          0.35193
         6.43000          0.68690          0.36346
         6.44000          0.68433          0.37491
         6.45000          0.68169          0.38617
         6.46000          0.67898          0.39716
         6.47000          0.67621          0.40777
         6.48000          0.67338          0.41790
         6.49000          0.67051          0.42748
         6.50000          0.66758          0.43641
         6.51000          0.66461          0.44464
         6.52000          0.66161          0.45211
         6.53000          0.65857          0.45875
         6.54000          0.65551          0.46454
         6.55000          0.65243          0.46945
         6.56000          0.64935          0.47347
         6.57000          0.64625          0.47660
         6.58000          0.64316          0.47885
         6.59000          0.64007          0.48026
         6.60000          0.63699          0.48085
         6.61000          0.63393          0.48070
         6.62000          0.63089          0.47986
         6.63000          0.62787          0.47841
         6.64000          0.62488          0.47645
         6.65000          0.62191          0.47407
         6.66000          0.61898          0.47137
         6.67000          0.61608          0.46849
         6.68000          0.61321          0.46553
         6.69000          0.61038          0.46262
         6.70000          0.60757          0.45988
         6.71000          0.60479          0.45744
         6.72000          0.60204          0.45542
         6.73000          0.59930          0.45395
         6.74000          0.59659          0.45314
         6.75000          0.59388          0.45310
         6.76000          0.59119          0.45392
         6.77000          0.58849          0.45570
         6.78000          0.58580          0.45851
         6.79000          0.58309          0.46243
         6.80000          0.58036          0.46750
         6.81000          0.57761          0.47377
         6.82000          0.57483          0.48126
         6.83000          0.57202          0.48998
         6.84000          0.56916          0.49992
         6.85000          0.56625          0.51107
         6.86000          0.56328          0.52340
         6.87000          0.56026          0.53685
         6.88000          0.55717          0.55137
         6.89000          0.55401          0.56688
         6.90000          0.55078          0.58330
         6.91000          0.54747          0.60054
         6.92000          0.54409          0.61848
         6.93000          0.54062          0.63703
         6.94000          0.53707          0.65605
         6.95000          0.53345          0.67544
         6.96000          0.52974          0.69505
         6.97000          0.52595          0.71477
         6.98000          0.52209          0.73447
         6.99000          0.51815          0.75401
         7.00000          0.51415          0.77327
         7.01000          0.51007          0.79214
         7.02000          0.50594          0.81049
         7.03000          0.50175          0.82824
         7.04000          0.49751          0.84527
         7.05000          0.49322          0.86151
         7.06000          0.48890          0.87689
         7.07000          0.48454          0.89135
         7.08000          0.48015          0.90484
         7.09000          0.47575          0.91734
         7.10000          0.47133          0.92885
         7.11000          0.46690          0.93937
         7.12000          0.46247          0.94892
         7.13000          0.45804          0.95756
         7.14000          0.45362          0.96535
         7.15000          0.44921          0.97237
         7.16000          0.44482          0.97872
         7.17000          0.44044          0.98453
         7.18000          0.43608          0.98993
         7.19000          0.43174          0.99506
         7.20000          0.42742          1.00009
         7.21000          0.42312          1.00519
         7.22000          0.41885          1.01055
         7.23000          0.41459          1.01635
         7.24000          0.41035          1.02280
         7.25000          0.40612          1.03009
         7.26000          0.40191          1.03843
         7.27000          0.39769          1.04799
         7.28000          0.39348          1.05899
         7.29000          0.38926          1.07161
         7.30000          0.38504          1.08602
         7.31000          0.38079          1.10238
         7.32000          0.37652          1.12087
         7.33000          0.37223          1.14160
         7.34000          0.36789          1.16472
         7.35000          0.36351          1.19033
         7.36000          0.35908          1.21852
         7.37000          0.35460          1.24937
         7.38000          0.35005          1.28293
         7.39000          0.34543          1.31925
         7.40000          0.34074          1.35836
         7.41000          0.33597          1.40026
         7.42000          0.33111          1.44496
         7.43000          0.32617          1.49242
         7.44000          0.32114          1.54263
         7.45000          0.31601          1.59553
         7.46000          0.31080          1.65109
         7.47000          0.30548          1.70924
         7.48000          0.30008          1.76992
         7.49000          0.29458          1.83308
         7.50000          0.28898          1.89865
         7.51000          0.28330          1.96656
         7.52000          0.27753          2.03677
         7.53000          0.27168          2.10923
         7.54000          0.26574          2.18391
         7.55000          0.25974          2.26079
         7.56000          0.25366          2.33988
         7.57000          0.24752          2.42121
         7.58000          0.24132          2.50483
         7.59000          0.23506          2.59084
         7.60000          0.22877          2.67937
         7.61000          0.22243          2.77061
         7.62000          0.21606          2.86479
         7.63000          0.20966          2.96221
         7.64000          0.20323          3.06324
         7.65000          0.19679          3.16835
         7.66000          0.19034          3.27808
         7.67000          0.18388          3.39310
         7.68000          0.17742          3.51421
         7.69000          0.17096          3.64235
         7.70000          0.16450          3.77866
         7.71000          0.15804          3.92445
         7.72000          0.15159          4.08131
         7.73000          0.14515          4.25111
         7.74000          0.13871          4.43607
         7.75000          0.13228          4.63887
         7.76000          0.12584          4.86270
         7.77000          0.11941          5.11143
         7.78000          0.11298          5.38979
         7.79000          0.10653          5.70360
         7.80000          0.10008          6.06014
         7.81000          0.09360          6.46858
         7.82000          0.08711          6.94076
         7.83000          0.08058          7.49213
         7.84000          0.07402          8.14334
         7.85000          0.06741          8.92271
         7.86000          0.06076          9.87012
         7.87000          0.05405         11.04369
         7.88000          0.04728         12.53173
         7.89000          0.04043         14.47531
         7.90000          0.03351         17.11482
         7.91000          0.02651         20.89629
         7.92000          0.01942         26.75151
         7.93000          0.01223         37.00734
         7.94000          0.00495         59.56022
         7.95000         -0.00244        149.37621
         7.96000         -0.00994        306.92140
         7.97000         -0.01755         76.53560
         7.98000         -0.02526         43.99624
         7.99000         -0.03310         31.00570
         8.00000         -0.04105         24.01475
         8.01000         -0.04911         19.64446
         8.02000         -0.05729         16.65151
         8.03000         -0.06558         14.47120
         8.04000         -0.07398         12.81012
         8.05000         -0.08249         11.50072
         8.06000         -0.09110         10.44042
         8.07000         -0.09981          9.56292
         8.08000         -0.10862          8.82349
         8.09000         -0.11751          8.19089
         8.10000         -0.12650          7.64267
         8.11000         -0.13556          7.16228
         8.12000         -0.14469          6.73729
         8.13000         -0.15389          6.35817
         8.14000         -0.16315          6.01752
         8.15000         -0.17246          5.70953
         8.16000         -0.18183          5.42955
         8.17000         -0.19123          5.17383
         8.18000         -0.20068          4.93934
         8.19000         -0.21016          4.72357
         8.20000         -0.21967          4.52448
         8.21000         -0.22920          4.34032
         8.22000         -0.23876          4.16967
         8.23000         -0.24834          4.01129
         8.24000         -0.25793          3.86414
         8.25000         -0.26755          3.72732
         8.26000         -0.27718          3.60004
         8.27000         -0.28683          3.48163
         8.28000         -0.29650          3.37148
         8.29000         -0.30619          3.26904
         8.30000         -0.31591          3.17382
         8.31000         -0.32566          3.08538
         8.32000         -0.33544          3.00331
         8.33000         -0.34526          2.92720
         8.34000         -0.35512          2.85670
         8.35000         -0.36503          2.79145
         8.36000         -0.37500          2.73112
         8.37000         -0.38503          2.67539
         8.38000         -0.39514          2.62393
         8.39000         -0.40532          2.57643
         8.40000         -0.41558          2.53260
         8.41000         -0.42594          2.49213
         8.42000         -0.43639          2.45473
         8.43000         -0.44696          2.42012
         8.44000         -0.45763          2.38802
         8.45000         -0.46842          2.35815
         8.46000         -0.47934          2.33026
         8.47000         -0.49038          2.30409
         8.48000         -0.50156          2.27940
         8.49000         -0.51287          2.25596
         8.50000         -0.52433          2.23355
         8.51000         -0.53593          2.21198
         8.52000         -0.54767          2.19104
         8.53000         -0.55956          2.17056
         8.54000         -0.57159          2.15040
         8.55000         -0.58377          2.13041
         8.56000         -0.59609          2.11048
         8.57000         -0.60855          2.09048
         8.58000         -0.62115          2.07035
         8.59000         -0.63388          2.05001
         8.60000         -0.64674          2.02940
         8.61000         -0.65973          2.00849
         8.62000         -0.67284          1.98727
         8.63000         -0.68607          1.96571
         8.64000         -0.69941          1.94383
         8.65000         -0.71285          1.92165
         8.66000         -0.72639          1.89920
         8.67000         -0.74002          1.87653
         8.68000         -0.75373          1.85368
         8.69000         -0.76753          1.83071
         8.70000         -0.78141          1.80768
